Passenger_1_ID,Passenger_2_ID,Number_of_flights_together
5201,13249,4
6578,8767,4
1774,7684,4
2041,10165,4
2922,11699,4
1242,11070,4
14747,14780,4
14702,14770,4
14705,14761,4
2875,9043,4
20,22,4
556,563,4
641,690,4
645,659,4
726,741,4
827,841,4
931,990,4
1014,1063,4
1086,1098,4
809,885,4
366,1007,4
392,1021,4
706,1031,4
727,1025,4
355,762,4
1625,1635,4
1967,1974,4
1987,1990,4
2165,2187,4
2112,2146,4
2209,2234,4
2226,2291,4
2229,2277,4
2246,2277,4
2419,2480,4
2419,2446,4
172,2303,4
2709,2781,4
3077,3087,4
3258,3267,4
650,3192,4
688,3146,4
230,638,4
3411,3438,4
3441,3468,4
1228,1561,4
1228,1521,4
288,2155,4
3645,3679,4
763,3475,4
3851,3896,4
3945,3967,4
3902,3921,4
4029,4059,4
4016,4090,4
4176,4193,4
622,2525,4
1645,2560,4
379,1620,4
1287,3993,4
2243,3548,4
2862,3039,4
4270,4287,4
493,3039,4
4359,4379,4
4301,4331,4
2030,2626,4
687,3106,4
274,3931,4
1693,3931,4
4452,4473,4
2462,3679,4
187,2462,4
4072,4361,4
1240,3805,4
4630,4645,4
1465,1696,4
1432,1696,4
901,3152,4
962,2769,4
1248,2959,4
1659,4677,4
3204,3301,4
4716,4752,4
139,3689,4
50,3638,4
1844,4075,4
437,4069,4
5124,5166,4
5118,5194,4
5127,5196,4
239,1933,4
2306,3551,4
5313,5370,4
1387,2901,4
2222,2427,4
1330,2458,4
3578,3635,4
2407,3578,4
4511,5396,4
894,5196,4
731,3752,4
852,1026,4
874,3401,4
5421,5451,4
5431,5440,4
332,1013,4
5516,5596,4
1288,4376,4
4016,5459,4
1914,2325,4
570,4034,4
2712,4109,4
4522,5026,4
1033,3656,4
369,2231,4
380,2686,4
1261,2664,4
5909,5951,4
5903,5945,4
6042,6079,4
243,2004,4
1616,5708,4
5773,5996,4
5727,5912,4
574,5232,4
1808,5478,4
4346,4593,4
188,2067,4
188,2518,4
1598,4292,4
3385,5450,4
4300,5055,4
631,4632,4
6975,6981,4
6968,6985,4
7223,7235,4
7431,7460,4
7437,7485,4
5725,5907,4
1250,5757,4
7745,7778,4
7730,7788,4
7719,7772,4
2635,7329,4
8078,8084,4
1231,7504,4
2540,3818,4
290,4888,4
3818,4809,4
4814,5738,4
2760,3994,4
1272,3676,4
4399,5711,4
8443,8498,4
4430,8050,4
4897,5375,4
4068,7608,4
3356,6580,4
1774,6585,4
1028,1774,4
227,1858,4
1684,1858,4
7733,7861,4
5775,6931,4
1012,5073,4
5964,6880,4
2734,6858,4
6469,6878,4
5720,6897,4
5788,6878,4
4481,6001,4
2759,5734,4
2759,2993,4
1767,6774,4
7796,8381,4
3930,6812,4
3777,5015,4
8624,8690,4
6097,7039,4
6097,8353,4
975,8209,4
901,7618,4
8948,8973,4
8949,8991,4
1265,7603,4
2035,4416,4
991,1747,4
2642,7694,4
1119,3615,4
511,4769,4
9076,9089,4
9033,9050,4
9136,9153,4
3743,6940,4
4139,8146,4
836,8149,4
7597,7858,4
272,8577,4
1320,8739,4
3093,5579,4
5505,6707,4
4395,8093,4
2262,7068,4
6205,7612,4
1050,1413,4
5361,6093,4
9427,9444,4
9468,9481,4
9610,9630,4
2550,6061,4
8509,9271,4
9905,9981,4
7350,9247,4
10035,10080,4
2541,9568,4
545,7995,4
569,882,4
3020,6584,4
822,7001,4
4249,6418,4
7866,8411,4
8824,9693,4
4860,5652,4
9753,9999,4
9793,9999,4
174,1434,4
1321,9769,4
4816,10085,4
5501,8225,4
3608,6478,4
4850,10325,4
8037,10399,4
10407,10454,4
10407,10458,4
10405,10475,4
10451,10485,4
10434,10445,4
8645,9154,4
2441,9859,4
5304,9456,4
4552,9101,4
2973,7643,4
10604,10680,4
3924,5007,4
9159,9445,4
10751,10791,4
10862,10871,4
4802,5416,4
11169,11173,4
11118,11127,4
11107,11155,4
11158,11161,4
11115,11189,4
11115,11175,4
11131,11156,4
11102,11122,4
5328,10920,4
5957,11296,4
1246,11272,4
1343,11256,4
497,10772,4
6560,10703,4
2226,9998,4
10937,11011,4
10253,10541,4
3112,10548,4
1863,2701,4
3245,4453,4
1966,4778,4
5459,5734,4
8818,10163,4
4715,5796,4
11832,11896,4
6431,10515,4
4679,10306,4
5054,7825,4
4019,5777,4
2443,6088,4
736,4823,4
7706,9659,4
1138,7706,4
1762,2489,4
888,6548,4
557,4337,4
371,2532,4
371,6987,4
371,4337,4
2503,10016,4
4580,10083,4
4363,4543,4
4712,4814,4
2851,10010,4
11176,11946,4
11194,11794,4
12004,12062,4
2117,2744,4
8879,10017,4
628,6286,4
8572,10025,4
3837,9539,4
1417,4774,4
3093,7850,4
1461,6388,4
33,1511,4
12151,12196,4
8040,9752,4
10203,11898,4
2625,9280,4
1056,10714,4
6777,7844,4
1966,7682,4
3322,10785,4
7682,11803,4
4070,10719,4
4451,8030,4
9930,10731,4
1860,2458,4
4713,9493,4
5943,10024,4
4737,6471,4
10784,11793,4
8045,11704,4
3755,11147,4
12340,12358,4
12334,12376,4
6541,7810,4
2275,6385,4
1115,3876,4
6409,6954,4
10243,10572,4
1994,8245,4
5175,7124,4
264,3065,4
11284,11649,4
8042,11239,4
4054,11215,4
3298,11267,4
264,5747,4
8084,9676,4
7068,10975,4
4513,12233,4
259,9985,4
4016,10720,4
10365,10780,4
9544,10315,4
1911,10720,4
2941,10512,4
2467,10771,4
6567,7347,4
4285,6452,4
1057,11521,4
3071,12428,4
6003,10795,4
375,12230,4
5605,11211,4
12020,12411,4
7324,9742,4
4420,9816,4
3238,11341,4
13445,13450,4
13612,13672,4
3874,5072,4
2500,8556,4
8958,9538,4
3533,5575,4
927,6364,4
13746,13792,4
13781,13795,4
2462,3601,4
5757,9713,4
13840,13847,4
5246,9522,4
582,7846,4
1138,3880,4
8267,9363,4
8732,10798,4
2068,7556,4
637,9601,4
210,2717,4
5035,13515,4
11717,12244,4
14075,14097,4
5171,5405,4
6415,7288,4
1709,11513,4
4112,11026,4
8529,12088,4
1138,3065,4
1201,3953,4
6538,11779,4
3319,13296,4
7555,10205,4
7721,10244,4
8175,9059,4
1688,2922,4
7165,11162,4
4744,10248,4
14702,14750,4
14761,14793,4
570,597,4
646,659,4
830,869,4
1111,1180,4
1134,1157,4
1201,1214,4
1263,1268,4
1427,1489,4
105,120,4
117,187,4
601,670,4
708,782,4
332,1201,4
1411,1500,4
385,750,4
709,1013,4
760,1031,4
334,746,4
377,1089,4
1524,1599,4
1982,1996,4
1927,1989,4
1919,1958,4
1971,1999,4
1911,1970,4
1941,1997,4
1917,1967,4
1975,1994,4
2134,2185,4
2145,2165,4
2156,2195,4
2231,2234,4
2211,2292,4
2356,2379,4
2447,2460,4
2452,2496,4
2515,2527,4
3024,3063,4
3005,3019,4
431,1250,4
3230,3285,4
3203,3209,4
3340,3399,4
650,3157,4
294,3178,4
3532,3579,4
746,3471,4
701,3491,4
3756,3791,4
3702,3739,4
3702,3756,4
3717,3775,4
3956,3980,4
4012,4088,4
4008,4026,4
295,3122,4
295,3114,4
295,3151,4
2197,3114,4
286,2183,4
4121,4170,4
451,611,4
610,1300,4
255,2521,4
692,1082,4
1287,3930,4
1506,3955,4
2017,2870,4
154,2862,4
4248,4291,4
2152,3475,4
290,733,4
258,3124,4
1506,3180,4
4057,4307,4
4467,4473,4
2334,3624,4
471,4505,4
4084,4321,4
2546,3436,4
3871,4556,4
4672,4680,4
4620,4680,4
1608,2786,4
2790,3093,4
288,3370,4
2486,3604,4
2026,2486,4
4880,4884,4
4809,4883,4
497,2245,4
1956,2155,4
2328,3525,4
2458,2924,4
946,1343,4
2467,3547,4
2221,2932,4
920,3654,4
988,3678,4
2212,3679,4
2263,3635,4
4522,5313,4
1126,3115,4
5446,5490,4
5408,5432,4
5414,5464,4
5466,5491,4
888,3118,4
2477,5145,4
3752,4319,4
1186,4010,4
1771,4398,4
3858,5026,4
4208,4522,4
5765,5786,4
5755,5782,4
5755,5788,4
5762,5763,4
5742,5747,4
537,1762,4
1016,2229,4
2635,3587,4
1528,2635,4
5938,5944,4
1982,5133,4
6061,6097,4
6024,6032,4
6058,6089,4
6149,6199,4
6141,6176,4
688,4455,4
3015,5946,4
4946,6012,4
5416,6093,4
1337,4957,4
1598,5420,4
3940,5450,4
4632,6092,4
6708,6727,4
1651,4647,4
1046,2775,4
4914,5367,4
7051,7061,4
7335,7381,4
7407,7436,4
7407,7486,4
2786,5962,4
3931,7650,4
2500,4294,4
5755,5911,4
1569,5910,4
7809,7873,4
7877,7889,4
4154,7580,4
2174,2673,4
2642,4283,4
8102,8128,4
2053,3512,4
7765,8316,4
7726,8386,4
4004,5314,4
5648,8293,4
918,5095,4
2035,7180,4
816,2031,4
821,917,4
5769,6855,4
324,6096,4
324,6814,4
5494,5964,4
6016,6839,4
1817,6075,4
997,6869,4
997,6825,4
5964,6001,4
2734,6016,4
5440,5734,4
3576,5966,4
4607,6844,4
4481,6897,4
4412,6824,4
5771,6830,4
375,2550,4
232,4932,4
3413,4598,4
8722,8798,4
4771,7668,4
1635,4421,4
4468,7618,4
1230,7662,4
2326,4035,4
8982,8999,4
8981,8989,4
8911,8996,4
789,4541,4
711,3471,4
1811,5243,4
3115,5243,4
5612,6365,4
4247,5700,4
9035,9044,4
1202,3600,4
3746,3979,4
2303,8733,4
7533,8702,4
5482,6703,4
6707,7685,4
4249,7039,4
8078,8241,4
1244,1789,4
1053,4700,4
2247,4121,4
4814,7327,4
9330,9367,4
9311,9349,4
5321,7244,4
756,5867,4
1338,8995,4
4046,8995,4
6968,7909,4
9650,9696,4
9634,9650,4
7553,8256,4
3937,9386,4
8545,9243,4
9951,9993,4
4020,4927,4
4063,8554,4
368,7776,4
3090,6584,4
4611,6668,4
4553,9620,4
4860,9679,4
388,1982,4
1800,4611,4
1262,5662,4
406,7179,4
6892,8983,4
191,8724,4
1818,9682,4
1715,6857,4
1715,6892,4
10326,10348,4
9196,9864,4
3172,8024,4
6813,10346,4
3590,10353,4
10418,10485,4
10402,10440,4
10431,10454,4
10457,10476,4
10405,10497,4
10470,10482,4
10424,10480,4
813,10356,4
4249,7768,4
10515,10568,4
905,6067,4
7243,9441,4
10665,10676,4
6304,7122,4
9362,9482,4
10771,10778,4
10753,10798,4
4970,5487,4
4802,10010,4
1083,2274,4
11124,11142,4
11118,11189,4
11174,11176,4
11108,11176,4
11103,11157,4
11160,11198,4
11140,11173,4
11121,11151,4
11139,11188,4
1796,10256,4
3883,10494,4
1831,3958,4
3029,9761,4
75,1343,4
2336,10766,4
191,10791,4
2231,10727,4
9481,9894,4
11324,11393,4
11412,11499,4
544,7064,4
3964,10479,4
1737,4650,4
1678,10975,4
11722,11738,4
4473,6380,4
896,1198,4
11843,11878,4
3332,5977,4
1253,7007,4
2100,9376,4
7706,10058,4
1404,6987,4
210,4010,4
1041,1283,4
4584,9659,4
2489,4010,4
3432,6024,4
728,3851,4
4121,7679,4
2117,5132,4
421,5292,4
1820,4308,4
269,2423,4
5416,11923,4
9383,11914,4
5380,11930,4
4151,11201,4
8877,10806,4
4917,9389,4
3169,10564,4
5612,9160,4
8890,8927,4
1426,7684,4
4749,8114,4
8149,11972,4
6013,8149,4
5096,11898,4
4070,10778,4
10785,11817,4
7560,11803,4
8163,10310,4
7273,11266,4
9369,10460,4
2458,9369,4
6114,10097,4
12305,12341,4
5721,9418,4
5911,9957,4
2275,4335,4
4242,8514,4
1004,6591,4
2745,6236,4
1386,9094,4
5741,10802,4
741,7825,4
9324,11649,4
391,1337,4
4524,5364,4
11224,12002,4
92,8595,4
7924,8736,4
7427,9985,4
2529,4811,4
3977,10365,4
45,9544,4
2127,6567,4
7633,9364,4
613,12057,4
1418,5101,4
7877,10809,4
455,11812,4
3309,10015,4
4147,12050,4
3093,12579,4
1863,9596,4
6737,8261,4
8529,9791,4
2258,12230,4
86,9922,4
4816,10525,4
4953,12604,4
9707,12273,4
1769,4166,4
13640,13642,4
2574,8252,4
3874,8871,4
4760,6060,4
13788,13791,4
10244,11756,4
13862,13887,4
13808,13862,4
8967,10066,4
372,721,4
5765,13540,4
741,10762,4
6138,7508,4
1829,5240,4
5414,9466,4
4450,7053,4
6903,13235,4
6072,13940,4
8892,11326,4
9856,10802,4
5848,11003,4
12587,13404,4
139,11450,4
6993,12594,4
5843,7799,4
1977,7917,4
1151,2251,4
270,1656,4
8837,12089,4
810,10991,4
5246,13948,4
1641,12032,4
1775,8258,4
7060,10205,4
2069,6857,4
138,7635,4
712,6067,4
2106,4957,4
10938,13564,4
904,12311,4
2927,4540,4
11162,12146,4
2092,5634,4
7712,8057,4
5560,14069,4
3962,11070,4
6545,8106,4
3451,11282,4
12301,14071,4
7611,8763,4
11676,13950,4
14701,14761,4
14757,14786,4
3923,5959,4
15176,15188,4
9445,15188,4
232,274,4
374,397,4
427,443,4
677,698,4
722,789,4
812,881,4
843,884,4
810,879,4
910,928,4
916,937,4
918,945,4
1084,1092,4
1037,1047,4
382,1057,4
355,1038,4
401,485,4
330,1056,4
309,750,4
395,763,4
324,760,4
363,1258,4
1625,1652,4
1832,1859,4
1958,1968,4
1988,1990,4
1928,1958,4
1917,1987,4
2162,2190,4
2164,2180,4
2114,2122,4
2125,2147,4
2116,2181,4
2110,2163,4
2273,2297,4
2317,2318,4
2326,2328,4
2418,2446,4
2438,2462,4
53,2038,4
3011,3049,4
3011,3021,4
1299,1662,4
3259,3283,4
3316,3348,4
254,604,4
3411,3477,4
3532,3553,4
3558,3591,4
1490,2772,4
3806,3867,4
3904,3974,4
3921,3959,4
3928,4000,4
4037,4042,4
690,2178,4
281,3188,4
281,3159,4
1842,2792,4
4106,4143,4
2538,3192,4
1238,2610,4
2229,3598,4
1662,2887,4
1056,3154,4
218,3475,4
628,759,4
4335,4358,4
1391,2959,4
293,2655,4
2567,2655,4
2225,3507,4
4407,4478,4
4511,4536,4
3135,4400,4
3177,3367,4
121,2457,4
4803,4820,4
4930,4951,4
4916,4925,4
1084,3411,4
5010,5092,4
5115,5124,4
3246,4397,4
5314,5325,4
2255,2498,4
923,2279,4
1702,4165,4
3482,5122,4
3716,5156,4
5477,5486,4
5471,5477,4
5410,5499,4
5463,5468,4
5443,5466,4
5429,5463,4
5402,5491,4
4641,5009,4
5509,5590,4
962,4010,4
5647,5671,4
4013,5408,4
2477,4319,4
3626,5672,4
1163,1376,4
1722,4224,4
229,5026,4
5714,5755,4
5712,5715,4
5767,5771,4
5715,5748,4
2696,3916,4
1456,3816,4
813,3164,4
1528,3415,4
1528,2488,4
5932,5945,4
6158,6197,4
4945,5420,4
170,2088,4
6613,6642,4
6717,6726,4
5605,6169,4
6840,6877,4
147,4285,4
1651,5053,4
4646,5053,4
6911,6983,4
7004,7043,4
774,4487,4
7201,7266,4
7243,7298,4
3356,3589,4
1012,1612,4
4534,5116,4
3515,3839,4
1447,5841,4
844,4217,4
3568,4224,4
6087,6803,4
4900,7774,4
3806,3932,4
247,758,4
1265,5304,4
2462,7635,4
2988,6585,4
2216,4153,4
3961,5094,4
4896,5303,4
1436,4919,4
2527,6080,4
5738,7447,4
5443,6839,4
6001,6824,4
5500,6858,4
5500,6855,4
2294,5954,4
6469,6893,4
2993,4607,4
2993,6847,4
5491,6836,4
507,2992,4
4435,6725,4
5746,6802,4
469,2758,4
8656,8662,4
1352,5760,4
3898,8158,4
4468,4550,4
249,4105,4
1209,4541,4
3527,8127,4
3124,3471,4
568,1122,4
4722,5606,4
1077,3043,4
1955,7551,4
2534,4613,4
815,8604,4
494,763,4
3483,3995,4
2983,3424,4
5423,5505,4
4983,5787,4
5668,6418,4
2939,8089,4
3737,9068,4
9366,9373,4
760,4171,4
1632,6968,4
9638,9674,4
2910,9097,4
2294,9166,4
8072,9243,4
9997,9998,4
9970,9987,4
9993,9995,4
5620,7712,4
662,1265,4
3573,8826,4
415,8826,4
1077,7151,4
5518,9944,4
3127,3486,4
2591,6402,4
7662,8037,4
6052,8158,4
300,622,4
5672,9601,4
4852,9640,4
4860,4933,4
4329,4933,4
388,9684,4
5359,9690,4
2090,8793,4
4824,8510,4
3249,7600,4
10346,10377,4
7308,8566,4
7700,8044,4
9592,9958,4
7076,9977,4
6084,10371,4
3590,10394,4
10407,10480,4
10402,10476,4
10473,10490,4
10467,10472,4
6428,9664,4
6263,9859,4
9413,9802,4
6447,7799,4
905,6750,4
9069,9101,4
6304,8036,4
9410,10397,4
9834,10313,4
2518,5760,4
5396,8658,4
7747,8614,4
7153,8225,4
10760,10772,4
10706,10772,4
10720,10799,4
10719,10741,4
10764,10779,4
10778,10779,4
10728,10785,4
11127,11157,4
11138,11190,4
11103,11173,4
11103,11174,4
11103,11200,4
11115,11135,4
11135,11141,4
11140,11190,4
11120,11200,4
11114,11175,4
2378,9259,4
75,9828,4
11434,11469,4
11417,11496,4
11417,11469,4
5007,8197,4
9057,10541,4
10535,10644,4
3802,10550,4
1464,1927,4
8101,10985,4
11807,11870,4
2164,5792,4
4679,8295,4
4110,9812,4
5882,9653,4
2957,10910,4
8169,10684,4
1404,4823,4
210,4269,4
400,10083,4
888,4823,4
2503,7098,4
1283,6987,4
2532,4121,4
4308,5203,4
1434,4787,4
4712,10722,4
9383,11965,4
7645,10298,4
5414,6033,4
613,6033,4
7271,8368,4
2100,4543,4
2180,10798,4
4917,9955,4
12103,12105,4
2718,8919,4
4235,8475,4
3519,8024,4
1056,8163,4
8406,10785,4
1240,4945,4
7682,7837,4
382,10203,4
12232,12294,4
1617,9359,4
1617,8128,4
1617,9331,4
2458,10015,4
2062,9493,4
7271,9389,4
9395,9421,4
490,6701,4
366,3534,4
6333,6409,4
12413,12440,4
8835,10572,4
1462,2049,4
10795,12341,4
760,7187,4
4781,5395,4
4335,10478,4
368,2669,4
9615,11897,4
8830,10691,4
213,5438,4
130,11898,4
350,8981,4
4636,6349,4
2271,3367,4
707,11600,4
12516,12544,4
1218,10112,4
4444,11784,4
6924,10095,4
11225,12504,4
7864,12250,4
2259,6089,4
3913,10203,4
3977,4872,4
4016,4272,4
4016,4872,4
3665,9544,4
1911,11807,4
4037,11599,4
12709,12738,4
2272,11304,4
6460,8566,4
4034,9596,4
5136,12893,4
1649,4816,4
7800,11239,4
13111,13112,4
13192,13197,4
5416,12648,4
3220,4362,4
9426,9811,4
13613,13685,4
7903,11577,4
5959,11360,4
6251,11588,4
7387,9723,4
1050,6255,4
7662,11554,4
6843,13640,4
6294,10638,4
2204,13594,4
13819,13896,4
270,4129,4
3702,6903,4
6155,10314,4
11571,11716,4
9077,11676,4
3875,12516,4
11527,12594,4
7995,11593,4
11593,12389,4
6138,6915,4
1064,1829,4
9653,12516,4
4021,13620,4
320,13621,4
6532,9369,4
5910,9599,4
3680,8258,4
5251,6743,4
6642,11003,4
603,6414,4
4972,13235,4
778,9252,4
1723,1977,4
7846,12088,4
1539,12940,4
469,12473,4
7321,11767,4
6293,10205,4
2069,5101,4
8810,10205,4
3897,13571,4
5201,7194,4
1122,7684,4
2467,9277,4
2868,12311,4
4687,7530,4
2099,11699,4
14325,14367,4
2807,5101,4
1342,7288,4
6399,9082,4
4090,10908,4
14726,14746,4
14739,14787,4
14781,14797,4
14786,14793,4
14719,14730,4
14736,14748,4
15115,15173,4
8359,14059,4
6,61,4
112,134,4
243,274,4
641,679,4
757,784,4
849,884,4
1042,1066,4
385,1045,4
378,1013,4
1330,1343,4
1014,1024,4
1401,1453,4
786,1026,4
395,724,4
704,1056,4
727,1035,4
362,755,4
763,1038,4
1816,1842,4
1905,1969,4
1933,1997,4
2171,2172,4
2139,2159,4
2107,2162,4
2206,2276,4
2249,2267,4
2402,2426,4
2475,2481,4
2404,2452,4
2415,2446,4
2470,2476,4
95,187,4
2528,2537,4
2903,2958,4
391,1625,4
3356,3368,4
275,670,4
3490,3493,4
1009,2684,4
1587,2608,4
1587,2667,4
3550,3570,4
3503,3511,4
724,3491,4
760,3451,4
3831,3871,4
3801,3822,4
3913,3930,4
3908,3966,4
4035,4060,4
4050,4086,4
1808,2728,4
4142,4171,4
299,2600,4
369,3933,4
199,1074,4
2894,3071,4
4239,4297,4
92,2960,4
206,2174,4
925,2974,4
1370,2906,4
4423,4488,4
4668,4671,4
4643,4668,4
4620,4643,4
240,1154,4
240,4143,4
288,4031,4
2004,3689,4
2390,3700,4
5019,5060,4
5171,5193,4
2185,3276,4
3535,3661,4
2288,2406,4
2281,3661,4
2328,3539,4
1387,2932,4
912,1387,4
1330,2910,4
3702,5171,4
3442,3779,4
5468,5476,4
5420,5426,4
1999,3412,4
910,4040,4
1314,5431,4
4022,4109,4
794,1167,4
5709,5763,4
252,4190,4
362,640,4
682,2244,4
3782,5858,4
380,2651,4
338,3919,4
5966,5995,4
5953,5989,4
6046,6073,4
954,2440,4
3917,4984,4
1808,5464,4
1666,1828,4
3920,4069,4
3861,3940,4
2504,4591,4
4552,6027,4
1651,3940,4
2544,4593,4
1548,1662,4
4967,6092,4
4430,4542,4
4430,4554,4
1548,4255,4
2560,4082,4
2596,5367,4
6366,6575,4
7005,7054,4
7719,7800,4
7709,7740,4
7862,7896,4
1595,7266,4
652,5370,4
3345,4424,4
8102,8157,4
8116,8180,4
7363,8375,4
3947,7774,4
3919,7706,4
3919,8329,4
7331,8373,4
3421,7540,4
1296,1609,4
2572,4862,4
2692,4441,4
2446,4404,4
439,8270,4
2067,7160,4
1005,4591,4
7585,8326,4
7814,8386,4
554,5303,4
3188,5414,4
1272,6993,4
6071,6836,4
5993,6864,4
1817,6864,4
1817,6880,4
6064,6866,4
950,6096,4
6069,6866,4
5720,6827,4
5720,6836,4
5788,6885,4
6049,6832,4
2773,6833,4
4969,5734,4
721,6979,4
468,917,4
420,3414,4
3764,6972,4
335,3171,4
3043,7899,4
8762,8771,4
625,3292,4
2326,8158,4
441,7606,4
8945,8984,4
8914,8963,4
1946,2035,4
4213,7550,4
3021,4541,4
3937,8684,4
2656,6382,4
4194,5289,4
2032,5812,4
1938,4795,4
9044,9097,4
536,5740,4
4384,8245,4
1484,8232,4
919,7813,4
4135,6940,4
6882,7810,4
1025,7803,4
7761,8732,4
4868,8702,4
5081,6588,4
6805,9026,4
3477,5668,4
6242,6876,4
5037,6292,4
340,1544,4
364,3959,4
6931,8135,4
283,7163,4
485,3154,4
5481,6206,4
9605,9631,4
9659,9677,4
79,9315,4
9929,9937,4
5560,9926,4
3025,4165,4
2333,6127,4
6052,7605,4
3439,5672,4
187,9640,4
1070,9014,4
917,1262,4
4092,4543,4
4451,9626,4
10244,10267,4
9523,10168,4
1190,8552,4
6447,8441,4
211,2625,4
9388,9995,4
3418,10368,4
10407,10415,4
10457,10468,4
10408,10488,4
10425,10458,4
10468,10490,4
2983,10407,4
1403,10432,4
2651,8017,4
4283,5546,4
3278,10107,4
8775,9834,4
7551,9940,4
4761,9949,4
528,3990,4
6382,8960,4
167,9223,4
2856,5611,4
10756,10780,4
10767,10770,4
10714,10788,4
10771,10772,4
10706,10737,4
10713,10742,4
10709,10727,4
10753,10771,4
10712,10716,4
10780,10796,4
10818,10871,4
2960,9057,4
11128,11196,4
11118,11132,4
11108,11193,4
11111,11178,4
11141,11178,4
11138,11157,4
11148,11199,4
11115,11174,4
11115,11200,4
11131,11138,4
11122,11138,4
11189,11194,4
7026,10926,4
1831,5957,4
4467,5957,4
191,10779,4
8729,10744,4
1511,7089,4
1266,6652,4
6180,10541,4
4293,10267,4
6176,7591,4
1343,8444,4
2701,5030,4
11667,11674,4
3492,10420,4
3799,6228,4
4679,5489,4
4749,8399,4
521,5556,4
1404,10037,4
1670,2503,4
1296,9659,4
2108,2532,4
614,10023,4
557,1296,4
371,10058,4
4188,9659,4
4217,4728,4
2117,7706,4
8877,9683,4
6093,11958,4
2138,7679,4
5162,6111,4
1413,10535,4
6468,10512,4
8721,10243,4
2825,9177,4
637,6208,4
3963,11280,4
10034,10525,4
3299,10234,4
2000,10234,4
218,2765,4
2437,11803,4
7682,8353,4
10719,11803,4
382,11948,4
2476,8299,4
7187,9403,4
1617,10095,4
9331,10460,4
11057,11438,4
859,2275,4
7493,8594,4
4170,7243,4
2974,9433,4
9701,12428,4
213,10778,4
1030,11680,4
6136,7068,4
1146,8964,4
3343,4193,4
300,10069,4
6347,9997,4
7007,12100,4
10432,11274,4
12563,12578,4
12540,12570,4
10179,10465,4
4917,10526,4
7902,9704,4
351,11841,4
199,3187,4
1470,10847,4
8315,12014,4
5374,12204,4
9362,11521,4
9904,12232,4
9345,12392,4
7571,12380,4
5120,7509,4
1563,5931,4
4597,10701,4
2306,9523,4
993,7123,4
4329,5526,4
9997,12072,4
7243,12452,4
2215,9809,4
8642,11239,4
1649,11514,4
6306,9993,4
698,3901,4
6060,10308,4
10398,11527,4
874,7099,4
6072,12298,4
3226,11627,4
4796,9532,4
11870,12273,4
6460,8551,4
8389,10960,4
926,2243,4
9441,13579,4
13851,13870,4
2200,6074,4
5610,8995,4
2685,8036,4
9171,12570,4
10909,12248,4
12687,13695,4
8091,9856,4
3078,13365,4
139,9035,4
926,13119,4
1132,8650,4
7917,13620,4
7710,7917,4
2035,6864,4
7661,13556,4
10585,10795,4
7118,9280,4
3364,13215,4
3420,11300,4
11192,11872,4
2069,2106,4
2994,9994,4
7194,11587,4
4023,10212,4
8057,8556,4
6733,7721,4
2922,12311,4
2092,7661,4
7114,7712,4
3910,5516,4
1775,11521,4
1342,2035,4
11416,13160,4
12144,14070,4
8556,10963,4
5487,13232,4
14629,14659,4
14733,14777,4
14757,14793,4
14768,14777,4
5325,7194,4
11290,15153,4
8961,15160,4
3962,15112,4
3962,15135,4
61,93,4
416,430,4
624,659,4
853,863,4
381,1029,4
1265,1266,4
811,878,4
837,844,4
324,706,4
362,716,4
349,1030,4
1969,1999,4
2122,2190,4
2132,2167,4
2233,2237,4
2216,2274,4
2379,2390,4
2403,2482,4
6,190,4
2653,2690,4
211,657,4
283,682,4
271,3145,4
3447,3463,4
3444,3446,4
1014,1506,4
1001,3471,4
4025,4069,4
4042,4078,4
281,2183,4
1868,2705,4
4128,4187,4
3174,3463,4
272,3477,4
350,917,4
913,1314,4
951,2959,4
1581,2514,4
440,3924,4
4415,4491,4
4451,4460,4
2334,2458,4
2407,3624,4
2498,3698,4
2325,3624,4
437,2759,4
2789,2857,4
3135,3205,4
4864,4886,4
4903,4962,4
1387,2977,4
2335,3536,4
2965,3510,4
1347,3698,4
2263,2427,4
126,1358,4
271,5358,4
3713,5138,4
5439,5484,4
5432,5500,4
3317,5112,4
5514,5525,4
2992,4329,4
2912,4071,4
5612,5619,4
5605,5696,4
4017,5420,4
4309,5420,4
1333,4167,4
4224,5066,4
229,5048,4
1884,4957,4
1930,5867,4
752,1649,4
727,3587,4
1537,3493,4
1261,1537,4
1261,2635,4
752,4438,4
5911,5979,4
5950,5978,4
4315,5180,4
844,5865,4
4314,5808,4
59,242,4
2728,4080,4
3920,4523,4
1586,2509,4
1586,3492,4
443,4542,4
1444,1662,4
3963,4903,4
4593,5450,4
4675,6412,4
6808,6831,4
391,2403,4
1572,4212,4
6927,6937,4
7012,7092,4
7433,7437,4
7454,7460,4
782,2239,4
5522,6765,4
6188,7029,4
700,3994,4
4849,6121,4
7778,7784,4
5711,5989,4
3668,4248,4
3226,4248,4
2268,3858,4
344,4830,4
675,5707,4
8123,8180,4
8127,8157,4
1308,3709,4
7778,8375,4
8411,8445,4
8542,8557,4
732,2527,4
1265,5375,4
202,4440,4
281,917,4
826,3796,4
6229,7956,4
2612,6023,4
324,6885,4
5494,6817,4
6016,6866,4
1817,6844,4
438,6896,4
5977,6870,4
2717,6889,4
6075,6866,4
4674,6829,4
5966,6064,4
4316,6836,4
184,3544,4
5720,6847,4
6047,6830,4
910,2492,4
3173,6740,4
4263,6904,4
735,7851,4
